window_time,tollgate_id,direction,vehicle_model,has_etc,vehicle_type,month,day,hour,minute,hour_y,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,count,direction,tollgate_id,window_time,window_time_formatted,weekday,rounded_min,is_festival,is_working_day
2016-10-03-2-20,3,0,0.2,0.0,,10.0,3.0,2.0,30.3,0.0,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,10,0,3,2016-10-03-2-20,2016-10-03 02:20:00,1.0,20.0,1,0
2016-10-03-2-20,3,1,5.0,0.0,1.0,10.0,3.0,2.0,34.0,0.0,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,4,1,3,2016-10-03-2-20,2016-10-03 02:20:00,1.0,20.0,1,0
2016-10-03-2-40,1,0,1.2,0.2,,10.0,3.0,2.0,53.2,0.0,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,5,0,1,2016-10-03-2-40,2016-10-03 02:40:00,1.0,40.0,1,0
2016-10-03-2-40,1,1,1.5,0.0,1.0,10.0,3.0,2.0,47.5,0.0,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,2,1,1,2016-10-03-2-40,2016-10-03 02:40:00,1.0,40.0,1,0
2016-10-03-2-40,3,0,0.285714285714,0.0,,10.0,3.0,2.0,49.0714285714,0.0,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,14,0,3,2016-10-03-2-40,2016-10-03 02:40:00,1.0,40.0,1,0
2016-10-03-2-40,3,1,1.33333333333,0.333333333333,0.666666666667,10.0,3.0,2.0,49.3333333333,0.0,1007.4,1012.3,13.0,2.6,22.4,85.0,0.0,3,1,3,2016-10-03-2-40,2016-10-03 02:40:00,1.0,40.0,1,0
2016-10-03-20-0,1,0,0.306666666667,0.08,,10.0,3.0,20.0,8.98666666667,18.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,75,0,1,2016-10-03-20-0,2016-10-03 20:00:00,1.0,0.0,1,0
2016-10-03-20-0,1,1,1.88888888889,0.333333333333,0.666666666667,10.0,3.0,20.0,6.44444444444,18.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,9,1,1,2016-10-03-20-0,2016-10-03 20:00:00,1.0,0.0,1,0
2016-10-03-20-0,2,0,1.0,1.0,,10.0,3.0,20.0,6.2,18.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,5,0,2,2016-10-03-20-0,2016-10-03 20:00:00,1.0,0.0,1,0
2016-10-03-20-0,3,0,0.42,0.14,,10.0,3.0,20.0,8.1,18.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,50,0,3,2016-10-03-20-0,2016-10-03 20:00:00,1.0,0.0,1,0
2016-10-03-20-0,3,1,1.9,0.6,0.4,10.0,3.0,20.0,10.0,18.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,10,1,3,2016-10-03-20-0,2016-10-03 20:00:00,1.0,0.0,1,0
2016-10-03-20-20,1,0,0.166666666667,0.0277777777778,,10.0,3.0,20.0,30.0694444444,18.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,72,0,1,2016-10-03-20-20,2016-10-03 20:20:00,1.0,20.0,1,0
2016-10-03-20-20,1,1,2.33333333333,0.333333333333,0.666666666667,10.0,3.0,20.0,32.0,18.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,3,1,1,2016-10-03-20-20,2016-10-03 20:20:00,1.0,20.0,1,0
2016-10-03-20-20,2,0,1.0,1.0,,10.0,3.0,20.0,29.5,18.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,6,0,2,2016-10-03-20-20,2016-10-03 20:20:00,1.0,20.0,1,0
2016-10-03-20-20,3,0,0.5,0.166666666667,,10.0,3.0,20.0,30.0625,18.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,48,0,3,2016-10-03-20-20,2016-10-03 20:20:00,1.0,20.0,1,0
2016-10-03-20-20,3,1,1.28571428571,0.785714285714,0.214285714286,10.0,3.0,20.0,29.2857142857,18.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,14,1,3,2016-10-03-20-20,2016-10-03 20:20:00,1.0,20.0,1,0
2016-10-03-20-40,1,0,0.319444444444,0.0555555555556,,10.0,3.0,20.0,49.1111111111,18.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,72,0,1,2016-10-03-20-40,2016-10-03 20:40:00,1.0,40.0,1,0
2016-10-03-20-40,1,1,1.18181818182,0.727272727273,0.272727272727,10.0,3.0,20.0,48.5454545455,18.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,11,1,1,2016-10-03-20-40,2016-10-03 20:40:00,1.0,40.0,1,0
2016-10-03-20-40,2,0,1.0,1.0,,10.0,3.0,20.0,57.3333333333,18.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,3,0,2,2016-10-03-20-40,2016-10-03 20:40:00,1.0,40.0,1,0
2016-10-03-20-40,3,0,0.285714285714,0.0952380952381,,10.0,3.0,20.0,47.9047619048,18.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,42,0,3,2016-10-03-20-40,2016-10-03 20:40:00,1.0,40.0,1,0
2016-10-03-20-40,3,1,1.45454545455,0.636363636364,0.363636363636,10.0,3.0,20.0,51.7272727273,18.0,1007.7,1012.7,347.0,1.3,20.8,80.0,0.0,11,1,3,2016-10-03-20-40,2016-10-03 20:40:00,1.0,40.0,1,0
2016-10-03-21-0,1,0,0.271428571429,0.0857142857143,,10.0,3.0,21.0,9.62857142857,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,70,0,1,2016-10-03-21-0,2016-10-03 21:00:00,1.0,0.0,1,0
2016-10-03-21-0,1,1,3.0,0.5,0.5,10.0,3.0,21.0,8.0,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,4,1,1,2016-10-03-21-0,2016-10-03 21:00:00,1.0,0.0,1,0
2016-10-03-21-0,2,0,1.0,1.0,,10.0,3.0,21.0,10.5,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,2,0,2,2016-10-03-21-0,2016-10-03 21:00:00,1.0,0.0,1,0
2016-10-03-21-0,3,0,0.238095238095,0.0793650793651,,10.0,3.0,21.0,8.69841269841,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,63,0,3,2016-10-03-21-0,2016-10-03 21:00:00,1.0,0.0,1,0
2016-10-03-21-0,3,1,1.16666666667,0.833333333333,0.166666666667,10.0,3.0,21.0,12.0,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,6,1,3,2016-10-03-21-0,2016-10-03 21:00:00,1.0,0.0,1,0
2016-10-03-21-20,1,0,0.202898550725,0.0434782608696,,10.0,3.0,21.0,29.2028985507,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,69,0,1,2016-10-03-21-20,2016-10-03 21:20:00,1.0,20.0,1,0
2016-10-03-21-20,1,1,1.6,0.6,0.4,10.0,3.0,21.0,26.6,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,5,1,1,2016-10-03-21-20,2016-10-03 21:20:00,1.0,20.0,1,0
2016-10-03-21-20,2,0,1.0,1.0,,10.0,3.0,21.0,31.5,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,4,0,2,2016-10-03-21-20,2016-10-03 21:20:00,1.0,20.0,1,0
2016-10-03-21-20,3,0,0.346153846154,0.0576923076923,,10.0,3.0,21.0,29.1923076923,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,52,0,3,2016-10-03-21-20,2016-10-03 21:20:00,1.0,20.0,1,0
2016-10-03-21-20,3,1,1.4,0.7,0.3,10.0,3.0,21.0,27.8,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,10,1,3,2016-10-03-21-20,2016-10-03 21:20:00,1.0,20.0,1,0
2016-10-03-21-40,1,0,0.267857142857,0.0357142857143,,10.0,3.0,21.0,48.7142857143,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,56,0,1,2016-10-03-21-40,2016-10-03 21:40:00,1.0,40.0,1,0
2016-10-03-21-40,1,1,1.4,0.6,0.4,10.0,3.0,21.0,51.0,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,5,1,1,2016-10-03-21-40,2016-10-03 21:40:00,1.0,40.0,1,0
2016-10-03-21-40,3,0,0.48,0.06,,10.0,3.0,21.0,48.84,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,50,0,3,2016-10-03-21-40,2016-10-03 21:40:00,1.0,40.0,1,0
2016-10-03-21-40,3,1,1.0,0.857142857143,0.142857142857,10.0,3.0,21.0,45.8571428571,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,7,1,3,2016-10-03-21-40,2016-10-03 21:40:00,1.0,40.0,1,0
2016-10-03-22-0,1,0,0.444444444444,0.0555555555556,,10.0,3.0,22.0,9.47222222222,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,36,0,1,2016-10-03-22-0,2016-10-03 22:00:00,1.0,0.0,1,0
2016-10-03-22-0,1,1,3.5,0.0,1.0,10.0,3.0,22.0,8.0,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,2,1,1,2016-10-03-22-0,2016-10-03 22:00:00,1.0,0.0,1,0
2016-10-03-22-0,2,0,1.0,1.0,,10.0,3.0,22.0,17.0,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,1,0,2,2016-10-03-22-0,2016-10-03 22:00:00,1.0,0.0,1,0
2016-10-03-22-0,3,0,0.260869565217,0.0869565217391,,10.0,3.0,22.0,10.652173913,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,23,0,3,2016-10-03-22-0,2016-10-03 22:00:00,1.0,0.0,1,0
2016-10-03-22-0,3,1,1.0,0.5,0.5,10.0,3.0,22.0,17.0,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,2,1,3,2016-10-03-22-0,2016-10-03 22:00:00,1.0,0.0,1,0
2016-10-03-22-20,1,0,0.0952380952381,0.047619047619,,10.0,3.0,22.0,29.1666666667,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,42,0,1,2016-10-03-22-20,2016-10-03 22:20:00,1.0,20.0,1,0
2016-10-03-22-20,1,1,3.0,0.0,1.0,10.0,3.0,22.0,29.2,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,5,1,1,2016-10-03-22-20,2016-10-03 22:20:00,1.0,20.0,1,0
2016-10-03-22-20,3,0,0.5,0.0769230769231,,10.0,3.0,22.0,31.6923076923,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,26,0,3,2016-10-03-22-20,2016-10-03 22:20:00,1.0,20.0,1,0
2016-10-03-22-20,3,1,2.0,0.75,0.25,10.0,3.0,22.0,28.75,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,4,1,3,2016-10-03-22-20,2016-10-03 22:20:00,1.0,20.0,1,0
2016-10-03-22-40,1,0,0.275,0.025,,10.0,3.0,22.0,48.4,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,40,0,1,2016-10-03-22-40,2016-10-03 22:40:00,1.0,40.0,1,0
2016-10-03-22-40,1,1,2.16666666667,0.166666666667,0.833333333333,10.0,3.0,22.0,49.0,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,6,1,1,2016-10-03-22-40,2016-10-03 22:40:00,1.0,40.0,1,0
2016-10-03-22-40,3,0,0.36,0.12,,10.0,3.0,22.0,46.48,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,25,0,3,2016-10-03-22-40,2016-10-03 22:40:00,1.0,40.0,1,0
2016-10-03-22-40,3,1,2.5,0.6,0.3,10.0,3.0,22.0,50.1,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,10,1,3,2016-10-03-22-40,2016-10-03 22:40:00,1.0,40.0,1,0
2016-10-03-23-0,1,0,0.216216216216,0.0,,10.0,3.0,23.0,10.3783783784,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,37,0,1,2016-10-03-23-0,2016-10-03 23:00:00,1.0,0.0,1,0
2016-10-03-23-0,1,1,2.33333333333,0.333333333333,0.666666666667,10.0,3.0,23.0,9.0,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,3,1,1,2016-10-03-23-0,2016-10-03 23:00:00,1.0,0.0,1,0
2016-10-03-23-0,2,0,1.0,1.0,,10.0,3.0,23.0,17.0,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,1,0,2,2016-10-03-23-0,2016-10-03 23:00:00,1.0,0.0,1,0
2016-10-03-23-0,3,0,1.0,0.0384615384615,,10.0,3.0,23.0,7.38461538462,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,26,0,3,2016-10-03-23-0,2016-10-03 23:00:00,1.0,0.0,1,0
2016-10-03-23-0,3,1,1.0,0.5,0.5,10.0,3.0,23.0,5.5,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,4,1,3,2016-10-03-23-0,2016-10-03 23:00:00,1.0,0.0,1,0
2016-10-03-23-20,1,0,0.3,0.0,,10.0,3.0,23.0,29.2,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,20,0,1,2016-10-03-23-20,2016-10-03 23:20:00,1.0,20.0,1,0
2016-10-03-23-20,1,1,1.6,0.4,0.6,10.0,3.0,23.0,28.6,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,5,1,1,2016-10-03-23-20,2016-10-03 23:20:00,1.0,20.0,1,0
2016-10-03-23-20,2,0,1.0,1.0,,10.0,3.0,23.0,25.0,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,2,0,2,2016-10-03-23-20,2016-10-03 23:20:00,1.0,20.0,1,0
2016-10-03-23-20,3,0,0.0952380952381,0.0,,10.0,3.0,23.0,27.0,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,21,0,3,2016-10-03-23-20,2016-10-03 23:20:00,1.0,20.0,1,0
2016-10-03-23-20,3,1,1.0,1.0,0.0,10.0,3.0,23.0,29.0,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,1,1,3,2016-10-03-23-20,2016-10-03 23:20:00,1.0,20.0,1,0
2016-10-03-23-40,1,0,0.238095238095,0.0952380952381,,10.0,3.0,23.0,50.7142857143,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,21,0,1,2016-10-03-23-40,2016-10-03 23:40:00,1.0,40.0,1,0
2016-10-03-23-40,1,1,3.2,0.0,1.0,10.0,3.0,23.0,45.8,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,5,1,1,2016-10-03-23-40,2016-10-03 23:40:00,1.0,40.0,1,0
2016-10-03-23-40,2,0,1.0,1.0,,10.0,3.0,23.0,46.0,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,1,0,2,2016-10-03-23-40,2016-10-03 23:40:00,1.0,40.0,1,0
2016-10-03-23-40,3,0,0.875,0.125,,10.0,3.0,23.0,50.3125,21.0,1007.5,1012.5,303.0,1.9,20.7,88.0,0.0,16,0,3,2016-10-03-23-40,2016-10-03 23:40:00,1.0,40.0,1,0
2016-10-03-3-0,1,0,1.75,0.0,,10.0,3.0,3.0,10.25,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,4,0,1,2016-10-03-3-0,2016-10-03 03:00:00,1.0,0.0,1,0
2016-10-03-3-0,1,1,2.0,0.0,1.0,10.0,3.0,3.0,12.5,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,4,1,1,2016-10-03-3-0,2016-10-03 03:00:00,1.0,0.0,1,0
2016-10-03-3-0,3,0,0.222222222222,0.0,,10.0,3.0,3.0,10.2222222222,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,18,0,3,2016-10-03-3-0,2016-10-03 03:00:00,1.0,0.0,1,0
2016-10-03-3-0,3,1,3.4,0.4,0.6,10.0,3.0,3.0,6.2,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,5,1,3,2016-10-03-3-0,2016-10-03 03:00:00,1.0,0.0,1,0
2016-10-03-3-20,1,0,2.83333333333,0.0,,10.0,3.0,3.0,31.3333333333,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,12,0,1,2016-10-03-3-20,2016-10-03 03:20:00,1.0,20.0,1,0
2016-10-03-3-20,1,1,3.0,0.0,1.0,10.0,3.0,3.0,31.25,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,4,1,1,2016-10-03-3-20,2016-10-03 03:20:00,1.0,20.0,1,0
2016-10-03-3-20,3,0,1.44444444444,0.0,,10.0,3.0,3.0,29.4444444444,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,9,0,3,2016-10-03-3-20,2016-10-03 03:20:00,1.0,20.0,1,0
2016-10-03-3-20,3,1,2.33333333333,0.0,1.0,10.0,3.0,3.0,28.0,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,3,1,3,2016-10-03-3-20,2016-10-03 03:20:00,1.0,20.0,1,0
2016-10-03-3-40,1,0,1.23076923077,0.0769230769231,,10.0,3.0,3.0,50.6153846154,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,13,0,1,2016-10-03-3-40,2016-10-03 03:40:00,1.0,40.0,1,0
2016-10-03-3-40,1,1,1.0,0.0,1.0,10.0,3.0,3.0,51.0909090909,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,11,1,1,2016-10-03-3-40,2016-10-03 03:40:00,1.0,40.0,1,0
2016-10-03-3-40,3,0,0.25,0.0,,10.0,3.0,3.0,47.25,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,8,0,3,2016-10-03-3-40,2016-10-03 03:40:00,1.0,40.0,1,0
2016-10-03-3-40,3,1,4.0,0.25,0.75,10.0,3.0,3.0,46.75,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,4,1,3,2016-10-03-3-40,2016-10-03 03:40:00,1.0,40.0,1,0
2016-10-03-4-0,1,0,1.85714285714,0.0714285714286,,10.0,3.0,4.0,10.3571428571,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,14,0,1,2016-10-03-4-0,2016-10-03 04:00:00,1.0,0.0,1,0
2016-10-03-4-0,1,1,1.125,0.0,1.0,10.0,3.0,4.0,9.625,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,8,1,1,2016-10-03-4-0,2016-10-03 04:00:00,1.0,0.0,1,0
2016-10-03-4-0,3,0,1.21052631579,0.157894736842,,10.0,3.0,4.0,8.94736842105,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,19,0,3,2016-10-03-4-0,2016-10-03 04:00:00,1.0,0.0,1,0
2016-10-03-4-0,3,1,4.25,0.0,1.0,10.0,3.0,4.0,13.25,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,4,1,3,2016-10-03-4-0,2016-10-03 04:00:00,1.0,0.0,1,0
2016-10-03-4-20,1,0,0.923076923077,0.0769230769231,,10.0,3.0,4.0,28.9230769231,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,13,0,1,2016-10-03-4-20,2016-10-03 04:20:00,1.0,20.0,1,0
2016-10-03-4-20,1,1,2.2,0.0,1.0,10.0,3.0,4.0,27.9,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,10,1,1,2016-10-03-4-20,2016-10-03 04:20:00,1.0,20.0,1,0
2016-10-03-4-20,3,0,0.333333333333,0.0,,10.0,3.0,4.0,29.3333333333,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,6,0,3,2016-10-03-4-20,2016-10-03 04:20:00,1.0,20.0,1,0
2016-10-03-4-20,3,1,4.0,0.0,1.0,10.0,3.0,4.0,27.8571428571,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,7,1,3,2016-10-03-4-20,2016-10-03 04:20:00,1.0,20.0,1,0
2016-10-03-4-40,1,0,0.545454545455,0.0,,10.0,3.0,4.0,50.9090909091,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,11,0,1,2016-10-03-4-40,2016-10-03 04:40:00,1.0,40.0,1,0
2016-10-03-4-40,1,1,1.75,0.0,1.0,10.0,3.0,4.0,51.4166666667,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,12,1,1,2016-10-03-4-40,2016-10-03 04:40:00,1.0,40.0,1,0
2016-10-03-4-40,3,0,0.117647058824,0.0,,10.0,3.0,4.0,49.0588235294,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,17,0,3,2016-10-03-4-40,2016-10-03 04:40:00,1.0,40.0,1,0
2016-10-03-4-40,3,1,3.125,0.125,0.875,10.0,3.0,4.0,48.0,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,8,1,3,2016-10-03-4-40,2016-10-03 04:40:00,1.0,40.0,1,0
2016-10-03-5-0,1,0,0.846153846154,0.153846153846,,10.0,3.0,5.0,8.53846153846,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,26,0,1,2016-10-03-5-0,2016-10-03 05:00:00,1.0,0.0,1,0
2016-10-03-5-0,1,1,2.1,0.0,1.0,10.0,3.0,5.0,9.75,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,20,1,1,2016-10-03-5-0,2016-10-03 05:00:00,1.0,0.0,1,0
2016-10-03-5-0,3,0,1.69230769231,0.0,,10.0,3.0,5.0,10.8461538462,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,13,0,3,2016-10-03-5-0,2016-10-03 05:00:00,1.0,0.0,1,0
2016-10-03-5-0,3,1,2.4,0.2,0.8,10.0,3.0,5.0,11.0,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,5,1,3,2016-10-03-5-0,2016-10-03 05:00:00,1.0,0.0,1,0
2016-10-03-5-20,1,0,0.473684210526,0.0,,10.0,3.0,5.0,27.7894736842,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,19,0,1,2016-10-03-5-20,2016-10-03 05:20:00,1.0,20.0,1,0
2016-10-03-5-20,1,1,1.08333333333,0.0833333333333,0.916666666667,10.0,3.0,5.0,27.5,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,12,1,1,2016-10-03-5-20,2016-10-03 05:20:00,1.0,20.0,1,0
2016-10-03-5-20,2,0,1.0,1.0,,10.0,3.0,5.0,36.5,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,2,0,2,2016-10-03-5-20,2016-10-03 05:20:00,1.0,20.0,1,0
2016-10-03-5-20,3,0,0.25,0.0,,10.0,3.0,5.0,28.5833333333,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,12,0,3,2016-10-03-5-20,2016-10-03 05:20:00,1.0,20.0,1,0
2016-10-03-5-20,3,1,2.6,0.0,0.8,10.0,3.0,5.0,31.4,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,5,1,3,2016-10-03-5-20,2016-10-03 05:20:00,1.0,20.0,1,0
2016-10-03-5-40,1,0,0.973684210526,0.0,,10.0,3.0,5.0,48.8684210526,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,38,0,1,2016-10-03-5-40,2016-10-03 05:40:00,1.0,40.0,1,0
2016-10-03-5-40,1,1,1.72727272727,0.0,1.0,10.0,3.0,5.0,48.0909090909,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,11,1,1,2016-10-03-5-40,2016-10-03 05:40:00,1.0,40.0,1,0
2016-10-03-5-40,2,0,1.0,1.0,,10.0,3.0,5.0,45.0,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,1,0,2,2016-10-03-5-40,2016-10-03 05:40:00,1.0,40.0,1,0
2016-10-03-5-40,3,0,0.45,0.1,,10.0,3.0,5.0,48.25,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,20,0,3,2016-10-03-5-40,2016-10-03 05:40:00,1.0,40.0,1,0
2016-10-03-5-40,3,1,2.25,0.25,0.75,10.0,3.0,5.0,46.0,3.0,1007.9,1012.9,10.0,1.9,23.6,79.0,0.0,4,1,3,2016-10-03-5-40,2016-10-03 05:40:00,1.0,40.0,1,0
2016-10-03-6-0,1,0,0.117647058824,0.0,,10.0,3.0,6.0,13.6470588235,6.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,34,0,1,2016-10-03-6-0,2016-10-03 06:00:00,1.0,0.0,1,0
2016-10-03-6-0,1,1,2.6,0.0666666666667,0.866666666667,10.0,3.0,6.0,9.06666666667,6.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,15,1,1,2016-10-03-6-0,2016-10-03 06:00:00,1.0,0.0,1,0
2016-10-03-6-0,3,0,0.888888888889,0.0833333333333,,10.0,3.0,6.0,10.0277777778,6.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,36,0,3,2016-10-03-6-0,2016-10-03 06:00:00,1.0,0.0,1,0
2016-10-03-6-0,3,1,2.0,0.5,0.5,10.0,3.0,6.0,7.33333333333,6.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,6,1,3,2016-10-03-6-0,2016-10-03 06:00:00,1.0,0.0,1,0
2016-10-03-6-20,1,0,0.128571428571,0.0428571428571,,10.0,3.0,6.0,31.8,6.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,70,0,1,2016-10-03-6-20,2016-10-03 06:20:00,1.0,20.0,1,0
2016-10-03-6-20,1,1,2.375,0.0625,0.875,10.0,3.0,6.0,30.4375,6.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,16,1,1,2016-10-03-6-20,2016-10-03 06:20:00,1.0,20.0,1,0
2016-10-03-6-20,2,0,1.0,1.0,,10.0,3.0,6.0,33.0,6.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,4,0,2,2016-10-03-6-20,2016-10-03 06:20:00,1.0,20.0,1,0
2016-10-03-6-20,3,0,0.661016949153,0.101694915254,,10.0,3.0,6.0,29.406779661,6.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,59,0,3,2016-10-03-6-20,2016-10-03 06:20:00,1.0,20.0,1,0
2016-10-03-6-20,3,1,2.0,0.222222222222,0.833333333333,10.0,3.0,6.0,29.1666666667,6.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,18,1,3,2016-10-03-6-20,2016-10-03 06:20:00,1.0,20.0,1,0
2016-10-03-6-40,1,0,0.52,0.0266666666667,,10.0,3.0,6.0,49.1333333333,6.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,75,0,1,2016-10-03-6-40,2016-10-03 06:40:00,1.0,40.0,1,0
2016-10-03-6-40,1,1,1.95238095238,0.285714285714,0.666666666667,10.0,3.0,6.0,50.0,6.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,21,1,1,2016-10-03-6-40,2016-10-03 06:40:00,1.0,40.0,1,0
2016-10-03-6-40,2,0,2.5,1.0,,10.0,3.0,6.0,52.0,6.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,2,0,2,2016-10-03-6-40,2016-10-03 06:40:00,1.0,40.0,1,0
2016-10-03-6-40,3,0,0.457627118644,0.0508474576271,,10.0,3.0,6.0,49.4745762712,6.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,59,0,3,2016-10-03-6-40,2016-10-03 06:40:00,1.0,40.0,1,0
2016-10-03-6-40,3,1,2.11111111111,0.333333333333,0.666666666667,10.0,3.0,6.0,48.2777777778,6.0,1005.8,1010.7,35.0,2.6,25.4,72.0,0.0,18,1,3,2016-10-03-6-40,2016-10-03 06:40:00,1.0,40.0,1,0
